Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 143.39 233.39 143.39 0
#1 service 10 0 234.8 324.8 144.8 0
#1 service 11 0 326.22 416.22 146.22 0
#1 service 7 0 421.32 511.32 151.32 0
#1 service 1 0 556.92 646.92 196.92 0
#1 service 2 0 651.05 741.05 201.05 128.05
#1 service 3 0 743.05 833.05 203.05 316.05
#1 service 4 0 843.68 933.68 213.68 0
#1 service 5 0 944.31 1034.31 224.31 0
#1 service 6 0 1049.96 1139.96 239.96 0
#1 service 8 0 1160.57 1250.57 260.57 0
#1 finish 0 0 1345.76 1345.76 355.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1345.76 355.76 444.09
