Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 58.19 148.19 58.19 0
#1 service 10 0 151.79 241.79 61.79 0
#1 service 9 0 248.2 338.2 68.2 0
#1 service 4 0 353.72 443.72 83.72 0
#1 service 7 0 447.85 537.85 87.85 0
#1 service 8 0 543.23 633.23 93.23 0
#1 service 5 0 640.3 730.3 100.3 0
#1 service 2 0 731.72 821.72 101.72 0
#1 service 1 0 823.72 913.72 103.72 0
#1 service 3 0 915.72 1005.72 105.72 0
#1 service 6 0 1008.54 1098.54 108.54 0
#1 finish 0 0 1150.17 1150.17 160.17 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1150.17 160.17 0
