Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 15.0 105.0 15.0 0
#1 service 2 62.0 107.0 259.0 17.0 0
#1 service 3 0 261.0 351.0 19.0 0
#1 service 1 0 354.61 444.61 22.61 0
#1 service 5 0 449.61 539.61 27.61 0
#1 service 6 0 542.61 632.61 30.61 0
#1 service 7 0 634.61 724.61 32.61 0
#1 service 9 4.39 727.61 822.0 35.61 0
#1 service 8 0 825.0 915.0 38.61 0
#1 service 10 0 917.83 1007.83 41.43 0
#1 finish 0 0 1017.83 1017.83 51.43 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   66.39  1017.83 51.43 0
