Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 69.03 79.03 69.03 0
#1 service 2 0.4 122.6 133.0 112.6 0
#1 service 11 22.84 244.16 277.0 223.76 0
#1 service 1 0 339.64 349.64 286.4 0
#1 service 9 0 415.64 425.64 352.4 209.64
#1 service 3 0 470.46 480.46 397.22 0
#1 service 4 0 524.88 534.88 441.64 308.88
#1 service 7 0 620.31 630.31 527.07 227.31
#1 service 6 0 681.31 691.31 578.07 119.31
#1 service 12 0 700.37 710.37 587.12 128.37
#1 service 8 0 766.59 776.59 643.35 563.59
#1 service 10 0 801.19 811.19 667.94 467.19
#1 finish 0 0 844.31 844.31 701.06 210.31
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   23.24  844.31 701.06 2234.59
