Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 44.69 54.69 44.69 0
#1 service 7 0 120.21 130.21 110.21 0
#1 service 4 0 133.04 143.04 113.04 0
#1 service 6 53.94 230.06 294.0 200.06 0
#1 service 1 0 322.64 332.64 228.7 91.64
#1 service 2 0 462.25 472.25 358.31 184.25
#1 service 10 0 598.4 608.4 484.46 331.4
#1 service 12 0 731.18 741.18 607.24 298.18
#1 service 3 0 769.82 779.82 635.88 625.82
#1 service 9 0 796.93 806.93 652.99 642.93
#1 service 8 0 844.58 854.58 690.64 540.58
#1 service 11 0 867.99 877.99 704.05 430.99
#1 finish 0 0 936.3 936.3 762.36 302.3
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   53.94  936.3 762.36 3448.09
