Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 32.02 42.02 32.02 0
#1 service 7 0 47.4 57.4 37.4 0
#1 service 1 44.83 72.17 127.0 52.17 0
#1 service 2 0 133.0 143.0 58.17 0
#1 service 9 213.79 155.21 379.0 70.37 0
#1 service 12 88.83 391.17 490.0 82.54 0
#1 service 11 0 499.49 509.49 92.02 0
#1 service 5 0 524.35 534.35 106.89 0
#1 service 3 21.58 541.42 573.0 113.96 0
#1 service 10 0 594.54 604.54 135.5 0
#1 service 6 0 609.01 619.01 139.97 0
#1 service 4 0 638.43 648.43 159.39 0
#1 finish 0 0 686.07 686.07 197.03 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   369.04  686.07 197.03 0
