Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 3.38 98.62 112.0 98.62 0
#1 service 8 0 124.08 134.08 110.7 0
#1 service 6 7.7 155.3 173.0 131.91 0
#1 service 4 0 190.49 200.49 149.4 0
#1 service 3 0 202.73 212.73 151.64 0
#1 service 2 0 229.13 239.13 168.04 0
#1 service 1 2.87 252.13 265.0 181.04 0
#1 service 7 0 300.44 310.44 216.48 0
#1 service 5 110.56 324.44 445.0 230.48 0
#1 service 9 0 486.23 496.23 271.71 0
#1 service 10 0 519.94 529.94 295.42 112.94
#1 service 11 0 542.02 552.02 307.5 101.02
#1 finish 0 0 645.06 645.06 400.54 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   124.52  645.06 400.54 213.96
