Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 4.24 14.24 4.24 0
#1 service 10 0 18.37 28.37 8.37 0
#1 service 9 0 39.77 49.77 19.77 0
#1 service 1 0 67.57 77.57 37.57 0
#1 service 6 0 90.57 100.57 50.57 0
#1 service 2 0 111.01 121.01 61.01 0
#1 service 3 0 124.17 134.17 64.17 0
#1 service 5 0 146.26 156.26 76.26 0
#1 service 8 0 161.26 171.26 81.26 0
#1 service 4 355.14 184.86 550.0 94.86 0
#1 service 11 0.85 563.15 574.0 108.01 0
#1 service 7 82.79 586.21 679.0 120.22 0
#1 finish 0 0 691.65 691.65 132.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   438.78  691.65 132.87 0
