Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 40.61 130.61 40.61 0
#1 service 3 0 133.61 223.61 43.61 0
#1 service 2 142.39 225.61 458.0 45.61 0
#1 service 4 0 465.0 555.0 52.61 0
#1 service 10 0 595.31 685.31 92.92 166.31
#1 service 5 0 720.67 810.67 128.27 0
#1 service 6 0 815.67 905.67 133.27 0
#1 service 9 0 923.36 1013.36 150.97 141.36
#1 service 8 0 1017.83 1107.83 155.44 412.83
#1 service 7 0 1110.99 1200.99 158.6 605.99
#1 finish 0 0 1220.64 1220.64 178.25 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   142.39  1220.64 178.25 1326.49
