Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 20.62 110.62 20.62 0
#1 service 4 0 116.62 206.62 26.62 0
#1 service 7 0 212.62 302.62 32.62 0
#1 service 8 0 305.62 395.62 35.62 0
#1 service 6 0 404.22 494.22 44.22 0
#1 service 5 0 497.22 587.22 47.22 0
#1 service 2 0 590.05 680.05 50.05 0
#1 service 3 0 683.65 773.65 53.65 0
#1 service 10 0 790.65 880.65 70.65 0
#1 service 9 0 883.65 973.65 73.65 0
#1 finish 0 0 989.46 989.46 89.46 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  989.46 89.46 0
