Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 16.76 106.76 16.76 0
#1 service 3 0 126.0 216.0 36.0 0
#1 service 2 0 219.0 309.0 39.0 0
#1 service 1 0 314.0 404.0 44.0 0
#1 service 4 0 411.07 501.07 51.07 0
#1 service 5 0 503.07 593.07 53.07 0
#1 service 6 0 596.07 686.07 56.07 0
#1 service 8 0 708.0 798.0 78.0 0
#1 service 9 0 801.0 891.0 81.0 0
#1 service 10 0 893.24 983.24 83.24 0
#1 finish 0 0 998.37 998.37 98.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  998.37 98.37 0
