Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 59.5 25.5 175.0 25.5 0
#1 service 7 50.03 204.97 345.0 55.46 0
#1 service 8 0 365.62 455.62 76.08 141.62
#1 service 10 0 474.4 564.4 94.87 0
#1 service 4 0 569.5 659.5 99.96 157.5
#1 service 6 0 677.53 767.53 117.99 519.53
#1 service 5 0 777.73 867.73 128.19 430.73
#1 service 2 0 899.05 989.05 159.51 487.05
#1 service 1 0 992.05 1082.05 162.51 675.05
#1 service 3 0 1087.88 1177.88 168.34 1010.88
#1 finish 0 0 1190.09 1190.09 180.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   109.54  1190.09 180.55 3422.36
