Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 13.69 11.31 35.0 11.31 0
#1 service 5 0 45.77 55.77 22.08 0
#1 service 3 0 63.58 73.58 29.89 0
#1 service 1 0 80.79 90.79 37.11 0
#1 service 2 0 95.79 105.79 42.11 0
#1 service 8 0 116.09 126.09 52.4 0
#1 service 7 0 130.56 140.56 56.87 7.56
#1 service 4 0 147.63 157.63 63.94 0
#1 service 6 0 173.19 183.19 79.5 0
#1 service 9 0 189.51 199.51 85.83 37.51
#1 finish 0 0 216.48 216.48 102.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   13.69  216.48 102.8 45.07
