Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 4.76 19.24 34.0 19.24 0
#1 service 7 0 64.41 74.41 49.65 0
#1 service 5 0.46 78.54 89.0 53.77 0
#1 service 10 0 103.56 113.56 68.33 0
#1 service 8 0 120.84 130.84 75.61 0
#1 service 9 0 138.12 148.12 82.89 0
#1 service 3 0 185.24 195.24 120.01 79.24
#1 service 2 0 205.24 215.24 130.01 100.24
#1 service 6 0 242.7 252.7 157.47 77.7
#1 service 4 0 267.12 277.12 171.9 155.12
#1 finish 0 0 312.05 312.05 206.82 82.05
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   5.23  312.05 206.82 494.36
