Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 25.5 35.5 25.5 0
#1 service 6 0 44.71 54.71 34.71 0
#1 service 8 0 65.89 75.89 45.89 0
#1 service 3 0 88.93 98.93 58.93 0
#1 service 2 0 107.0 117.0 67.0 0
#1 service 4 0 127.81 137.81 77.81 0
#1 service 1 0 147.81 157.81 87.81 42.81
#1 service 5 0 168.99 178.99 98.99 0
#1 service 9 0 187.05 197.05 107.05 0
#1 service 10 0 205.12 215.12 115.12 108.12
#1 finish 0 0 236.21 236.21 136.21 6.21
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  236.21 136.21 157.14
