Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 150.3 146.7 307.0 146.7 0
#1 service 10 109.3 344.7 464.0 184.39 0
#1 service 1 0 536.25 546.25 256.64 225.25
#1 service 2 850.59 574.41 1435.0 284.8 0
#1 service 4 0 1452.8 1462.8 302.61 132.8
#1 service 5 0 1471.8 1481.8 311.61 590.8
#1 service 3 0 1488.51 1498.51 318.32 905.51
#1 service 7 0 1520.54 1530.54 340.34 986.54
#1 service 9 0 1543.18 1553.18 352.99 939.18
#1 service 11 0 1558.18 1568.18 357.99 592.18
#1 service 6 0 1596.98 1606.98 386.78 640.98
#1 finish 0 0 1844.91 1844.91 624.71 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1110.2  1844.91 624.71 5013.25
