Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 18.03 28.03 18.03 0
#1 service 8 533.37 139.63 683.0 129.63 0
#1 service 9 0 692.06 702.06 138.69 414.06
#1 service 11 223.11 707.89 941.0 144.52 0
#1 service 2 0 971.23 981.23 174.75 720.23
#1 service 6 0 1174.51 1184.51 368.03 188.51
#1 service 7 0 1194.0 1204.0 377.52 959.0
#1 service 10 0 1213.49 1223.49 387.01 592.49
#1 service 5 346.96 1281.04 1638.0 444.56 0
#1 service 3 0 1782.12 1792.12 588.69 570.12
#1 service 4 0 1796.37 1806.37 592.93 35.37
#1 finish 0 0 1885.11 1885.11 671.68 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1103.44  1885.11 671.68 3479.78
