Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 263.27 125.73 399.0 125.73 0
#1 service 1 0 493.4 503.4 220.14 185.4
#1 service 5 0 573.67 583.67 290.4 127.67
#1 service 2 0 615.45 625.45 322.18 61.45
#1 service 10 805.52 641.48 1457.0 338.21 0
#1 service 9 0 1460.16 1470.16 341.38 115.16
#1 service 8 0 1476.57 1486.57 347.78 31.57
#1 service 3 0 1495.51 1505.51 356.72 324.51
#1 service 7 0 1515.36 1525.36 366.57 1237.36
#1 service 6 0 1530.46 1540.46 371.67 1190.46
#1 service 4 0 1565.3 1575.3 396.51 130.3
#1 finish 0 0 1746.71 1746.71 567.93 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1068.79  1746.71 567.93 3403.87
