Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 378.31 207.69 596.0 207.69 0
#1 service 1 519.88 600.12 1130.0 211.82 0
#1 service 6 0 1136.32 1146.32 218.14 623.32
#1 service 5 0 1155.54 1165.54 227.36 73.54
#1 service 10 0 1177.63 1187.63 239.44 481.63
#1 service 11 0 1192.63 1202.63 244.44 236.63
#1 service 8 0 1217.86 1227.86 259.67 518.86
#1 service 7 249.14 1231.86 1491.0 263.67 0
#1 service 4 0 1500.0 1510.0 272.67 15.0
#1 service 3 0 1519.22 1529.22 281.89 166.22
#1 service 9 0 1534.6 1544.6 287.28 976.6
#1 finish 0 0 1751.34 1751.34 494.02 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1147.33  1751.34 494.02 3091.81
