Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 759.95 191.05 961.0 191.05 0
#1 service 6 0 969.06 979.06 199.11 0
#1 service 11 112.72 988.28 1111.0 208.33 0
#1 service 2 0 1127.28 1137.28 224.61 301.28
#1 service 4 0 1140.44 1150.44 227.77 293.44
#1 service 10 353.91 1163.09 1527.0 240.42 0
#1 service 1 0 1550.35 1560.35 263.77 971.35
#1 service 7 0 1589.35 1599.35 292.77 645.35
#1 service 9 0 1622.88 1632.88 316.3 1310.88
#1 service 3 0 1654.47 1664.47 337.89 1365.47
#1 service 5 0 1673.69 1683.69 347.11 773.69
#1 finish 0 0 1887.89 1887.89 551.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1226.58  1887.89 551.31 5661.45
