Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 739.9 193.1 943.0 193.1 0
#1 service 11 0 951.54 961.54 201.65 360.54
#1 service 9 0 1014.47 1024.47 254.57 185.47
#1 service 5 0 1030.55 1040.55 260.65 97.55
#1 service 4 0 1047.76 1057.76 267.87 27.76
#1 service 6 0 1085.06 1095.06 295.16 0
#1 service 10 0 1103.3 1113.3 303.41 307.3
#1 service 2 0 1140.76 1150.76 330.87 193.76
#1 service 1 0 1174.85 1184.85 354.95 284.85
#1 service 3 0 1208.62 1218.62 378.72 634.62
#1 service 7 0 1232.76 1242.76 392.86 743.76
#1 finish 0 0 1426.59 1426.59 576.69 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   739.9  1426.59 576.69 2835.61
