Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 1223.6 31.4 1265.0 31.4 0
#1 service 9 0 1269.0 1279.0 35.4 0
#1 service 5 0 1292.04 1302.04 48.44 1143.04
#1 service 7 0 1311.26 1321.26 57.66 1100.26
#1 service 11 0 1344.67 1354.67 81.07 922.67
#1 service 6 0 1397.68 1407.68 124.08 1239.68
#1 service 10 0 1421.13 1431.13 137.53 46.13
#1 service 4 0 1459.59 1469.59 165.99 1312.59
#1 service 3 0 1475.92 1485.92 172.32 1303.92
#1 service 2 0 1493.98 1503.98 180.38 1316.98
#1 service 1 0 1511.05 1521.05 187.45 1396.05
#1 finish 0 0 1561.9 1561.9 228.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1223.6  1561.9 228.31 9781.32
