Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 20.62 110.62 20.62 0
#1 service 2 0 126.24 216.24 36.24 0
#1 service 1 0 219.24 309.24 39.24 0
#1 service 4 0 314.24 404.24 44.24 0
#1 service 3 69.76 409.24 569.0 49.24 0
#1 service 5 0 571.0 661.0 51.24 0
#1 service 8 0 666.83 756.83 57.07 0
#1 service 9 0 761.83 851.83 62.07 0
#1 service 6 0 857.22 947.22 67.45 0
#1 service 7 0 949.22 1039.22 69.45 0
#1 finish 0 0 1070.84 1070.84 101.07 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   69.76  1070.84 101.07 0
