Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 213.23 49.77 273.0 49.77 0
#1 service 4 0 287.42 297.42 64.19 0
#1 service 12 0 305.48 315.48 72.25 60.48
#1 service 7 0 322.76 332.76 79.53 40.76
#1 service 1 0 340.83 350.83 87.6 0
#1 service 10 20.64 363.36 394.0 100.13 0
#1 service 5 0 404.44 414.44 110.57 80.44
#1 service 8 0 427.89 437.89 124.02 39.89
#1 service 9 0 441.06 451.06 127.18 98.06
#1 service 3 0 470.16 480.16 146.29 112.16
#1 service 2 0 484.4 494.4 150.53 76.4
#1 service 11 0 511.67 521.67 167.79 140.67
#1 finish 0 0 571.41 571.41 217.53 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   233.87  571.41 217.53 648.87
