Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 297.13 18.87 326.0 18.87 0
#1 service 9 0 334.25 344.25 27.11 0
#1 service 12 0 392.1 402.1 74.97 0
#1 service 11 0 421.21 431.21 94.07 0
#1 service 10 0 447.7 457.7 110.57 0
#1 service 7 0 476.06 486.06 128.92 0
#1 service 3 0 490.53 500.53 133.4 0
#1 service 1 0 519.32 529.32 152.18 0
#1 service 2 0 542.32 552.32 165.18 0
#1 service 5 0 556.44 566.44 169.31 0
#1 service 8 0 598.27 608.27 201.13 0
#1 service 4 0 640.52 650.52 233.38 194.52
#1 finish 0 0 666.33 666.33 249.19 32.33
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   297.13  666.33 249.19 226.84
