Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 384.2 105.8 500.0 105.8 0
#1 service 4 0 645.91 655.91 251.71 0
#1 service 2 0 655.91 665.91 251.71 0
#1 service 11 0 665.91 675.91 251.71 0
#1 service 12 0 675.91 685.91 251.71 0
#1 service 3 0 685.91 695.91 251.71 0
#1 service 5 0 695.91 705.91 251.71 0
#1 service 8 0 705.91 715.91 251.71 0
#1 service 6 0 715.91 725.91 251.71 0
#1 service 10 0 725.91 735.91 251.71 0
#1 service 7 0 735.91 745.91 251.71 0
#1 service 9 0 745.91 755.91 251.71 0
#1 finish 0 0 959.93 959.93 455.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   384.2  959.93 455.73 0
