Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 217.15 227.15 217.15 0
#1 service 10 0 237.45 247.45 227.45 0
#1 service 12 0 273.08 283.08 253.08 0
#1 service 11 0 320.78 330.78 290.78 0
#1 service 8 0 351.39 361.39 311.39 0
#1 service 7 0 371.39 381.39 321.39 0
#1 service 6 0 386.78 396.78 326.78 0
#1 service 5 0 397.78 407.78 327.78 0
#1 service 4 0 414.49 424.49 334.49 0
#1 service 2 0 428.96 438.96 338.96 0
#1 service 3 0 453.28 463.28 353.28 0
#1 service 1 0 506.45 516.45 396.45 0
#1 finish 0 0 709.21 709.21 589.21 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  709.21 589.21 0
