Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 105.19 195.19 105.19 0
#1 service 9 0 223.47 313.47 133.47 0
#1 service 4 24.27 358.73 473.0 178.73 0
#1 service 3 6.0 475.0 571.0 180.73 0
#1 service 1 0 580.22 670.22 189.95 0
#1 service 7 0 702.87 792.87 222.6 0
#1 service 8 0 796.47 886.47 226.2 0
#1 service 6 0 894.54 984.54 234.27 0
#1 service 5 30.32 1015.68 1136.0 265.41 0
#1 service 2 0 1139.61 1229.61 269.02 948.61
#1 service 11 0 1284.61 1374.61 324.02 0
#1 finish 0 0 1468.24 1468.24 417.65 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   60.59  1468.24 417.65 948.61
