Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 148.53 238.53 148.53 0
#1 service 5 0 240.77 330.77 150.77 0
#1 service 6 0 333.93 423.93 153.93 0
#1 service 8 0 425.93 515.93 155.93 0
#1 service 10 0 517.34 607.34 157.34 0
#1 service 9 0 608.76 698.76 158.76 0
#1 service 2 15.46 730.54 836.0 190.54 0
#1 service 1 0 848.21 938.21 202.74 0
#1 service 11 0 989.45 1079.45 253.99 606.45
#1 service 7 0 1136.3 1226.3 310.84 344.3
#1 service 3 0 1235.79 1325.79 320.33 913.79
#1 finish 0 0 1431.83 1431.83 426.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   15.46  1431.83 426.37 1864.54
