Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 116.66 206.66 116.66 0
#1 service 7 0 216.51 306.51 126.51 0
#1 service 3 62.33 309.67 462.0 129.67 0
#1 service 2 0 464.0 554.0 131.67 0
#1 service 5 0 555.41 645.41 133.09 0
#1 service 6 0 649.41 739.41 137.09 0
#1 service 1 0 743.89 833.89 141.56 0
#1 service 4 0 836.12 926.12 143.8 0
#1 service 8 0.49 931.51 1022.0 149.18 0
#1 service 9 0 1027.39 1117.39 154.57 0
#1 service 11 0 1131.39 1221.39 168.57 0
#1 finish 0 0 1331.92 1331.92 279.1 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   62.82  1331.92 279.1 0
