Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 65.76 155.76 65.76 0
#1 service 5 0 162.47 252.47 72.47 0
#1 service 9 0 255.64 345.64 75.64 0
#1 service 11 39.33 361.67 491.0 91.67 0
#1 service 2 0 511.62 601.62 112.28 0
#1 service 4 0 604.62 694.62 115.28 0
#1 service 8 0 703.22 793.22 123.88 0
#1 service 1 0 802.44 892.44 133.1 0
#1 service 12 0 897.54 987.54 138.2 0
#1 service 3 0 991.78 1081.78 142.45 0
#1 service 6 0 1093.78 1183.78 154.45 0
#1 service 7 0 1185.19 1275.19 155.86 0
#1 finish 0 0 1345.58 1345.58 226.24 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   39.33  1345.58 226.24 0
