Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 133.04 181.96 325.0 181.96 0
#1 service 8 0 486.25 496.25 343.2 6.25
#1 service 6 0 542.29 552.29 389.25 136.29
#1 service 5 0 554.52 564.52 391.48 96.52
#1 service 7 0 781.56 791.56 608.52 10.56
#1 service 9 0 870.76 880.76 687.72 428.76
#1 service 10 0 914.7 924.7 721.66 529.7
#1 service 11 0 965.52 975.52 762.47 624.52
#1 service 3 0 1141.22 1151.22 928.18 957.22
#1 service 4 0 1176.93 1186.93 953.89 1020.93
#1 service 2 0 1216.34 1226.34 983.3 1061.34
#1 finish 0 0 1257.48 1257.48 1014.44 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   133.04  1257.48 1014.44 4872.07
