Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 91.92 101.92 91.92 0
#1 service 4 0 104.16 114.16 94.16 0
#1 service 5 0 115.16 125.16 95.16 0
#1 service 11 0 126.57 136.57 96.57 0
#1 service 12 0 137.99 147.99 97.99 0
#1 service 6 0 151.15 161.15 101.15 0
#1 service 7 0 162.15 172.15 102.15 0
#1 service 9 0 176.27 186.27 106.27 0
#1 service 8 0 189.44 199.44 109.44 0
#1 service 1 0 205.52 215.52 115.52 0
#1 service 2 0 220.9 230.9 120.9 103.9
#1 service 10 31.49 234.51 276.0 124.51 0
#1 finish 0 0 357.79 357.79 206.3 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   31.49  357.79 206.3 103.9
