Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 47.51 57.51 47.51 0
#1 service 2 0 78.72 88.72 68.72 0
#1 service 11 0 108.37 118.37 88.37 0
#1 service 6 0 132.69 142.69 102.69 0
#1 service 12 0 164.78 174.78 124.78 0
#1 service 5 0 195.87 205.87 145.87 0
#1 service 4 114.66 228.34 353.0 168.34 0
#1 service 3 0 369.49 379.49 184.84 0
#1 service 1 0 388.71 398.71 194.06 0
#1 service 7 0 411.75 421.75 207.09 0
#1 service 10 0 447.92 457.92 233.27 0
#1 service 9 0 464.92 474.92 240.27 0
#1 finish 0 0 535.13 535.13 300.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   114.66  535.13 300.47 0
