Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 84.69 94.69 84.69 0
#1 service 3 0 104.89 114.89 94.89 0
#1 service 1 75.03 126.97 212.0 106.97 0
#1 service 2 0 221.0 231.0 115.97 0
#1 service 4 0 234.61 244.61 119.58 0
#1 service 6 0 246.84 256.84 121.82 0
#1 service 12 0 265.39 275.39 130.36 0
#1 service 9 0 284.61 294.61 139.58 0
#1 service 5 0 302.42 312.42 147.39 0
#1 service 11 0 321.9 331.9 156.88 0
#1 service 10 0 333.32 343.32 158.29 0
#1 service 7 0 349.4 359.4 164.37 0
#1 finish 0 0 445.28 445.28 250.26 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   75.03  445.28 250.26 0
