Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 55.97 145.97 55.97 0
#1 service 1 0 155.41 245.41 65.41 0
#1 service 7 0 265.41 355.41 85.41 127.41
#1 service 3 0 373.76 463.76 103.76 88.76
#1 service 9 0 468.24 558.24 108.24 264.24
#1 service 8 0 597.86 687.86 147.86 17.86
#1 service 6 0 699.56 789.56 159.56 104.56
#1 service 2 13.44 794.56 898.0 164.56 0
#1 service 5 0 1031.72 1121.72 298.29 73.72
#1 service 12 0 1147.04 1237.04 323.61 282.04
#1 service 11 0 1280.46 1370.46 367.02 909.46
#1 service 10 0 1409.29 1499.29 405.86 1159.29
#1 finish 0 0 1529.44 1529.44 436.01 28.44
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   13.44  1529.44 436.01 3055.79
