Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 160.12 79.88 250.0 79.88 0
#1 service 11 76.84 266.16 353.0 96.04 0
#1 service 10 0 358.83 368.83 101.87 0
#1 service 7 68.56 372.44 451.0 105.47 0
#1 service 12 0 459.0 469.0 113.47 49.0
#1 service 6 0 480.66 490.66 125.14 0
#1 service 2 0 503.31 513.31 137.78 287.31
#1 service 1 0 526.91 536.91 151.39 66.91
#1 service 4 0 553.91 563.91 168.39 0
#1 service 3 28.48 567.52 606.0 171.99 0
#1 service 5 0 614.06 624.06 180.05 343.06
#1 service 8 0 636.06 646.06 192.05 264.06
#1 finish 0 0 728.14 728.14 274.13 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   334.01  728.14 274.13 1010.35
