Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 368.0 78.0 456.0 78.0 0
#1 service 12 0 481.32 491.32 103.32 40.32
#1 service 1 0 516.38 526.38 128.38 328.38
#1 service 3 0 537.56 547.56 139.56 355.56
#1 service 2 0 556.16 566.16 148.16 159.16
#1 service 5 0 574.22 584.22 156.22 313.22
#1 service 11 0 590.93 600.93 162.93 28.93
#1 service 8 0 619.61 629.61 181.61 226.61
#1 service 9 0 631.85 641.85 183.85 446.85
#1 service 6 0 646.32 656.32 188.32 388.32
#1 service 7 0 663.6 673.6 195.6 479.6
#1 service 4 0 680.67 690.67 202.67 439.67
#1 finish 0 0 761.87 761.87 273.87 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   368.0  761.87 273.87 3206.62
