Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 142.21 81.79 234.0 81.79 0
#1 service 8 0 246.08 256.08 93.87 0
#1 service 4 27.81 275.19 313.0 112.97 0
#1 service 7 0 317.0 327.0 116.97 0
#1 service 1 64.44 359.56 434.0 149.53 0
#1 service 2 6.71 461.29 478.0 176.83 0
#1 service 5 0 488.63 498.63 187.46 69.63
#1 service 11 0 531.77 541.77 220.59 0
#1 service 3 0 547.85 557.85 226.68 0
#1 service 10 0 584.92 594.92 253.75 0
#1 service 12 0 638.97 648.97 297.8 109.97
#1 service 6 0 672.67 682.67 321.5 0
#1 finish 0 0 711.83 711.83 350.66 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   241.17  711.83 350.66 179.6
