Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 24.76 34.76 24.76 0
#1 service 6 0 51.16 61.16 41.16 0
#1 service 5 0 67.87 77.87 47.87 0
#1 service 9 0 87.3 97.3 57.3 0
#1 service 8 2.75 106.25 119.0 66.25 0
#1 service 3 0 127.06 137.06 74.31 8.06
#1 service 1 0 143.39 153.39 80.63 0
#1 service 10 0 164.57 174.57 91.81 21.57
#1 service 7 0 179.57 189.57 96.81 21.57
#1 service 2 0 195.89 205.89 103.14 85.89
#1 finish 0 0 233.48 233.48 130.72 3.48
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   2.75  233.48 130.72 140.57
