Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 4.76 19.24 34.0 19.24 0
#1 service 2 0 40.32 50.32 25.56 0
#1 service 1 0 58.39 68.39 33.62 0
#1 service 6 0 75.46 85.46 40.69 0
#1 service 10 0 93.52 103.52 48.76 0
#1 service 9 0 115.69 125.69 60.92 0
#1 service 4 0 138.41 148.41 73.65 0
#1 service 5 0 162.84 172.84 88.07 50.84
#1 service 7 0 177.31 187.31 92.54 54.31
#1 service 3 0 194.38 204.38 99.61 38.38
#1 finish 0 0 229.87 229.87 125.11 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   4.76  229.87 125.11 143.52
