Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 4.76 19.24 34.0 19.24 0
#1 service 3 0 40.32 50.32 25.56 0
#1 service 10 0 58.39 68.39 33.62 0
#1 service 7 0 76.45 86.45 41.68 0
#1 service 2 0 90.92 100.92 46.16 0
#1 service 9 10.61 105.39 126.0 50.63 0
#1 service 8 0 136.3 146.3 60.92 13.3
#1 service 4 0 151.3 161.3 65.92 0
#1 service 1 0 169.36 179.36 73.99 13.36
#1 service 5 0 187.42 197.42 82.05 102.42
#1 finish 0 0 214.88 214.88 99.51 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   15.37  214.88 99.51 129.07
