Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 48.66 58.66 48.66 0
#1 service 11 86.5 92.5 189.0 82.5 0
#1 service 5 0 196.81 206.81 90.31 0
#1 service 8 0 218.47 228.47 101.97 9.47
#1 service 9 0 257.59 267.59 131.09 0
#1 service 10 0 283.87 293.87 147.37 29.87
#1 service 6 0 305.91 315.91 159.41 115.91
#1 service 7 0 331.57 341.57 175.07 77.57
#1 service 4 0 351.41 361.41 184.91 177.41
#1 service 3 0 377.69 387.69 201.19 234.69
#1 service 2 0 395.5 405.5 209.0 175.5
#1 service 1 0 410.5 420.5 214.0 227.5
#1 finish 0 0 486.9 486.9 280.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   86.5  486.9 280.4 1047.94
