Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 104.97 17.03 132.0 17.03 0
#1 service 10 0 226.81 236.81 111.84 118.81
#1 service 7 0 239.05 249.05 114.08 0
#1 service 9 0 340.53 350.53 205.56 0
#1 service 6 0 444.25 454.25 299.28 0
#1 service 3 0 553.55 563.55 398.58 0
#1 service 5 0 612.39 622.39 447.42 291.39
#1 service 8 0 762.65 772.65 587.68 433.65
#1 service 12 0 797.39 807.39 612.42 209.39
#1 service 2 0 860.4 870.4 665.43 392.4
#1 service 4 0 903.38 913.38 698.41 356.38
#1 service 1 0 994.3 1004.3 779.33 463.3
#1 finish 0 0 1016.95 1016.95 791.98 382.95
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   104.97  1016.95 791.98 2648.27
