Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 53.33 36.67 100.0 36.67 0
#1 service 12 0 185.05 195.05 121.73 0
#1 service 4 0 228.16 238.16 154.83 0
#1 service 7 0 323.39 333.39 240.07 0
#1 service 10 0 407.72 417.72 314.4 0
#1 service 9 0 521.42 531.42 418.1 0
#1 service 6 0 557.99 567.99 444.67 0
#1 service 3 0 620.15 630.15 496.82 537.15
#1 service 2 0 716.46 726.46 583.13 595.46
#1 service 8 0 819.51 829.51 676.18 655.51
#1 service 1 0 884.73 894.73 731.41 274.73
#1 service 5 0 937.45 947.45 774.13 852.45
#1 finish 0 0 1002.92 1002.92 829.6 368.92
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   53.33  1002.92 829.6 3284.22
