Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 35.78 45.78 35.78 0
#1 service 4 22.99 87.01 120.0 77.01 0
#1 service 10 0 224.12 234.12 181.13 0
#1 service 2 0 253.36 263.36 200.36 0
#1 service 11 0 352.68 362.68 289.68 248.68
#1 service 7 0 398.73 408.73 325.74 0
#1 service 5 0 473.85 483.85 390.85 0
#1 service 8 0 526.23 536.23 433.23 0
#1 service 1 0 546.67 556.67 443.67 401.67
#1 service 9 0 624.69 634.69 511.7 515.69
#1 service 6 0 677.33 687.33 554.34 577.33
#1 service 12 0 742.56 752.56 609.57 682.56
#1 finish 0 0 782.83 782.83 639.83 148.83
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   22.99  782.83 639.83 2574.75
