Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 27.02 37.02 27.02 0
#1 service 8 0 47.22 57.22 37.22 0
#1 service 4 0 71.11 81.11 51.11 0
#1 service 5 0 85.23 95.23 55.23 0
#1 service 7 54.77 105.23 170.0 65.23 0
#1 service 2 0 187.03 197.03 82.26 0
#1 service 1 243.5 201.5 455.0 86.73 0
#1 service 6 98.0 465.0 573.0 96.73 0
#1 service 3 0 577.47 587.47 101.21 0
#1 service 10 0 609.49 619.49 123.23 0
#1 service 9 0 634.36 644.36 138.09 0
#1 service 11 0 659.49 669.49 153.23 0
#1 finish 0 0 680.67 680.67 164.41 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   396.27  680.67 164.41 0
