Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 168.12 64.88 243.0 64.88 0
#1 service 6 0 257.14 267.14 79.03 0
#1 service 3 0 281.46 291.46 93.34 0
#1 service 1 0 300.89 310.89 102.78 0
#1 service 5 0 322.07 332.07 113.96 0
#1 service 8 123.1 334.9 468.0 116.79 0
#1 service 7 0 470.0 480.0 118.79 0
#1 service 4 0 494.42 504.42 133.21 145.42
#1 service 10 0 525.61 535.61 154.4 0
#1 service 11 0 548.34 558.34 167.13 313.34
#1 service 2 0 581.68 591.68 190.47 0
#1 service 9 0 601.12 611.12 199.91 0
#1 finish 0 0 683.24 683.24 272.03 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   291.21  683.24 272.03 458.76
