Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 107.28 42.72 160.0 42.72 0
#1 service 2 0 187.31 197.31 70.03 0
#1 service 1 0 200.48 210.48 73.2 0
#1 service 3 0 221.88 231.88 84.6 0
#1 service 4 0 238.59 248.59 91.31 0
#1 service 6 0 260.75 270.75 103.47 0
#1 service 5 0 289.14 299.14 121.86 0
#1 service 8 0 305.22 315.22 127.94 44.22
#1 service 11 41.37 338.63 390.0 151.35 0
#1 service 9 0 395.66 405.66 157.0 0
#1 service 7 171.3 418.7 600.0 170.04 0
#1 service 10 0 610.0 620.0 180.04 121.0
#1 finish 0 0 666.62 666.62 226.66 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   319.96  666.62 226.66 165.22
