Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 83.82 93.82 83.82 0
#1 service 5 0 99.47 109.47 89.47 0
#1 service 12 24.72 125.28 160.0 105.28 0
#1 service 3 0 182.83 192.83 128.11 0
#1 service 11 0 205.98 215.98 141.26 0
#1 service 2 0 241.22 251.22 166.5 0
#1 service 1 0 259.22 269.22 174.5 0
#1 service 7 44.06 286.94 341.0 192.22 0
#1 service 10 0 350.0 360.0 201.22 0
#1 service 4 0 367.81 377.81 209.03 0
#1 service 6 0 383.64 393.64 214.86 162.64
#1 service 8 13.94 407.06 431.0 228.28 0
#1 finish 0 0 536.12 536.12 333.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   82.72  536.12 333.4 162.64
