Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 32.02 42.02 32.02 0
#1 service 5 0 47.4 57.4 37.4 0
#1 service 3 0 77.43 87.43 57.43 0
#1 service 1 18.94 98.06 127.0 68.06 0
#1 service 2 0 133.0 143.0 74.06 0
#1 service 9 213.79 155.21 379.0 86.26 0
#1 service 12 88.83 391.17 490.0 98.43 0
#1 service 11 0 499.49 509.49 107.91 0
#1 service 6 0 524.35 534.35 122.78 0
#1 service 10 0 554.2 564.2 142.63 0
#1 service 8 0 568.67 578.67 147.1 0
#1 service 4 0 597.54 607.54 165.97 0
#1 finish 0 0 646.66 646.66 205.09 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   321.57  646.66 205.09 0
