Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 8.06 18.06 8.06 0
#1 service 9 0 22.19 32.19 12.19 0
#1 service 8 0 41.62 51.62 21.62 0
#1 service 5 0 63.62 73.62 33.62 0
#1 service 4 0 78.62 88.62 38.62 0
#1 service 1 0 97.67 107.67 47.67 0
#1 service 2 0 111.92 121.92 51.92 0
#1 service 3 0 125.08 135.08 55.08 0
#1 service 11 0 151.2 161.2 71.2 0
#1 service 6 0 181.43 191.43 91.43 65.43
#1 service 12 0 216.49 226.49 116.49 0
#1 service 7 297.99 242.01 550.0 132.01 0
#1 finish 0 0 567.49 567.49 149.5 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   297.99  567.49 149.5 65.43
