Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 16.55 106.55 16.55 0
#1 service 1 0 110.16 200.16 20.16 0
#1 service 3 0 202.16 292.16 22.16 0
#1 service 2 0 294.99 384.99 24.99 0
#1 service 5 0 387.99 477.99 27.99 0
#1 service 6 0 479.99 569.99 29.99 0
#1 service 8 0 571.99 661.99 31.99 0
#1 service 10 0 664.82 754.82 34.82 0
#1 service 9 0 758.42 848.42 38.42 0
#1 service 7 0 850.42 940.42 40.42 0
#1 finish 0 0 958.45 958.45 58.45 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  958.45 58.45 0
