Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 289.2 22.8 322.0 22.8 0
#1 service 12 0 341.92 351.92 42.73 0
#1 service 9 0.98 372.02 383.0 62.83 0
#1 service 8 0 415.14 425.14 94.97 0
#1 service 5 11.4 453.6 475.0 123.43 0
#1 service 1 0 500.08 510.08 148.51 0
#1 service 2 0 520.38 530.38 158.8 0
#1 service 6 0 562.16 572.16 190.58 14.16
#1 service 4 0 589.96 599.96 208.39 44.96
#1 service 7 0 658.65 668.65 267.08 113.65
#1 service 3 0 712.7 722.7 311.13 139.7
#1 service 11 0 732.6 742.6 321.03 398.6
#1 finish 0 0 775.72 775.72 354.15 141.72
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   301.57  775.72 354.15 852.79
