Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 25.5 35.5 25.5 0
#1 service 1 0 43.56 53.56 33.56 0
#1 service 6 0 60.63 70.63 40.63 0
#1 service 10 0 83.63 93.63 53.63 0
#1 service 9 0 102.57 112.57 62.57 0
#1 service 4 0 125.3 135.3 75.3 0
#1 service 5 0 149.72 159.72 89.72 37.72
#1 service 7 0 164.19 174.19 94.19 41.19
#1 service 3 0 181.27 191.27 101.27 25.27
#1 service 8 0 200.21 210.21 110.21 67.21
#1 finish 0 0 229.45 229.45 129.45 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  229.45 129.45 171.39
