Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 5.0 15.0 5.0 0
#1 service 3 0 22.28 32.28 12.28 0
#1 service 7 0 43.05 53.05 23.05 0
#1 service 6 0 68.67 78.67 38.67 0
#1 service 10 0 101.14 111.14 61.14 0
#1 service 5 0 131.14 141.14 81.14 0
#1 service 8 0 161.76 171.76 101.76 0
#1 service 1 0 186.18 196.18 116.18 0
#1 service 2 0 203.39 213.39 123.39 51.39
#1 service 9 0 237.58 247.58 147.58 26.58
#1 finish 0 0 256.58 256.58 156.58 26.58
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  256.58 156.58 104.55
