Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 122.19 132.19 122.19 0
#1 service 7 0 133.6 143.6 123.6 0
#1 service 1 0 222.91 232.91 202.91 0
#1 service 2 0 295.15 305.15 265.15 0
#1 service 5 0 313.76 323.76 273.76 0
#1 service 4 0 330.46 340.46 280.46 0
#1 service 3 0 341.46 351.46 281.46 0
#1 service 12 0 385.95 395.95 315.95 0
#1 service 11 0 426.18 436.18 346.18 0
#1 service 10 0 457.39 467.39 367.39 0
#1 service 6 0 487.09 497.09 387.09 0
#1 service 9 0 512.74 522.74 402.74 0
#1 finish 0 0 591.15 591.15 471.15 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  591.15 471.15 0
