Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 70.21 80.21 70.21 0
#1 service 11 0 96.98 106.98 86.98 0
#1 service 8 0 158.95 168.95 138.95 0
#1 service 12 39.05 170.95 220.0 140.95 0
#1 service 4 0 255.38 265.38 176.33 29.38
#1 service 5 0 266.8 276.8 177.75 29.8
#1 service 7 0 281.9 291.9 182.85 16.9
#1 service 6 0 295.5 305.5 186.45 44.5
#1 service 3 0 309.11 319.11 190.06 109.11
#1 service 2 0 321.94 331.94 192.88 197.94
#1 service 1 0 337.77 347.77 198.72 197.77
#1 service 10 0 390.81 400.81 241.76 307.81
#1 finish 0 0 454.75 454.75 295.7 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   39.05  454.75 295.7 933.21
