Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 93.81 96.19 200.0 96.19 0
#1 service 10 0 208.06 218.06 104.25 33.06
#1 service 11 0 220.06 230.06 106.25 57.06
#1 service 6 0 243.1 253.1 119.29 54.1
#1 service 4 0 256.1 266.1 122.29 54.1
#1 service 5 0 270.34 280.34 126.53 108.34
#1 service 3 0 284.82 294.82 131.0 65.82
#1 service 12 0 322.67 332.67 158.86 168.67
#1 service 2 0 359.88 369.88 186.06 112.88
#1 service 1 0 372.11 382.11 188.3 137.11
#1 service 7 0 390.17 400.17 196.36 260.17
#1 service 8 0 405.56 415.56 201.75 280.56
#1 finish 0 0 511.08 511.08 297.27 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   93.81  511.08 297.27 1331.88
