Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 35.06 45.06 35.06 0
#1 service 5 9.17 55.83 75.0 45.83 0
#1 service 3 0 77.0 87.0 47.83 0
#1 service 2 0 89.0 99.0 49.83 0
#1 service 1 0 101.0 111.0 51.83 0
#1 service 4 0 116.39 126.39 57.21 0
#1 service 6 0 128.39 138.39 59.21 0
#1 service 7 5.72 148.28 164.0 69.11 0
#1 service 9 0 174.44 184.44 79.55 0
#1 service 10 0 236.91 246.91 132.02 26.91
#1 finish 0 0 266.14 266.14 151.26 26.14
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   14.89  266.14 151.26 53.05
