Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0.94 36.06 47.0 36.06 0
#1 service 7 0 52.0 62.0 41.06 0
#1 service 9 0 64.0 74.0 43.06 0
#1 service 5 5.17 79.83 95.0 48.89 0
#1 service 1 0 100.39 110.39 54.27 0
#1 service 6 0 116.79 126.79 60.67 0
#1 service 3 0 136.69 146.69 70.57 0
#1 service 8 0 150.29 160.29 74.18 0
#1 service 4 0 162.29 172.29 76.18 89.29
#1 service 10 0 182.29 192.29 86.18 0
#1 finish 0 0 230.37 230.37 124.26 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   6.11  230.37 124.26 89.29
