Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 20.62 30.62 20.62 0
#1 service 6 12.16 39.84 62.0 29.84 0
#1 service 8 0 69.0 79.0 36.84 0
#1 service 5 0.84 95.16 106.0 52.99 0
#1 service 4 0 115.22 125.22 62.21 0
#1 service 2 0 133.76 143.76 70.75 0
#1 service 1 0 147.37 157.37 74.36 0
#1 service 7 0 172.5 182.5 89.49 0
#1 service 3 0 192.4 202.4 99.39 87.4
#1 service 10 0 230.58 240.58 127.57 149.58
#1 finish 0 0 292.06 292.06 179.05 52.06
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   13.01  292.06 179.05 289.04
