Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 153.46 243.46 153.46 0
#1 service 3 0 270.97 360.97 180.97 0
#1 service 4 0 362.38 452.38 182.38 0
#1 service 7 0 453.38 543.38 183.38 0
#1 service 6 0 548.38 638.38 188.38 0
#1 service 1 0 644.71 734.71 194.71 0
#1 service 2 0 736.95 826.95 196.95 0
#1 service 5 0 831.95 921.95 201.95 0
#1 service 8 0 922.95 1012.95 202.95 0
#1 service 9 0 1014.95 1104.95 204.95 0
#1 service 10 0 1111.27 1201.27 211.27 0
#1 service 11 0 1208.34 1298.34 218.34 0
#1 finish 0 0 1465.3 1465.3 385.3 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1465.3 385.3 0
