Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 77.52 167.52 77.52 0
#1 service 6 0 168.94 258.94 78.94 0
#1 service 10 0 266.15 356.15 86.15 0
#1 service 9 0 386.68 476.68 116.68 0
#1 service 12 0 477.68 567.68 117.68 0
#1 service 3 0 571.28 661.28 121.28 0
#1 service 2 0 664.11 754.11 124.11 0
#1 service 1 0 834.12 924.12 204.12 0
#1 service 5 0 1004.72 1094.72 284.72 0
#1 service 11 0 1174.78 1264.78 364.78 0
#1 service 8 0 1266.19 1356.19 366.19 0
#1 service 4 0 1359.19 1449.19 369.19 0
#1 finish 0 0 1511.82 1511.82 431.82 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1511.82 431.82 0
